Country Code,Country Name,Region,Income Group,Indicator Code,Indicator Short,Indicator Type,Year,Value
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,3.24324
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,32.0
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,3.02632
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,28.0
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,3.91176
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,31.0
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,3.31144415561949
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,72.4514385318511
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,31.0
THA,Thailand,East Asia & Pacific,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,3.16216
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,147.0
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,1.66667
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,149.0
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,1.6
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,149.0
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,1.5
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,147.0
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,1.625
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,141.0
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,2.25
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,149.0
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,1.71177373606909
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,22.3103080219452
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,146.0
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,1.66667
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,115.0
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,2.2
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,94.0
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,2.4
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,101.0
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,2.4
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,117.0
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.CUST.XQ,Customs Score,Score,2007,2.1
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,145.0
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,2.11111
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,119.0
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,2.24580242187044
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,39.0492573102148
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,90.0
TGO,Togo,Sub-Saharan Africa,Low income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,2.25
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.CUST.XQ,Customs Score,Score,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,60.0
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,2.83333
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,88.0
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,2.42857
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,55.0
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,2.85714
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,39.0
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,2.83333
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,105.0
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,2.8
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,60.0
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,2.76442007141136
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,55.3051528575491
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,44.0
TUN,Tunisia,Middle East & North Africa,Lower middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,2.83333
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,34.0
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,3.26667
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,30.0
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,3.28571
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,41.0
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,3.07143
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,33.0
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,3.0
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,52.0
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,3.38462
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,34.0
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,3.15455777838444
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,67.5338878788985
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,39.0
TUR,Turkey,Europe & Central Asia,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,2.9375
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,100.0
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,2.33333
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,77.0
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,2.54545
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,98.0
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,2.41667
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,99.0
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.CUST.XQ,Customs Score,Score,2007,2.21429
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,56.0
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,3.28571
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,83.0
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,2.4905074597925
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,46.7194543038741
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,99.0
UGA,Uganda,Sub-Saharan Africa,Low income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,2.16667
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,80.0
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,2.52941
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,90.0
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,2.41176
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,83.0
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,2.52941
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,97.0
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.CUST.XQ,Customs Score,Score,2007,2.22222
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,55.0
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,3.3125
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,73.0
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,2.55395050142138
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,48.7080550752462
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,74.0
UKR,Ukraine,Europe & Central Asia,Lower middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,2.35294
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,23.0
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,3.60784
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,20.0
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,3.66667
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,13.0
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,3.67857
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,20.0
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.CUST.XQ,Customs Score,Score,2007,3.51613
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,17.0
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,4.12
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,20.0
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,3.72758075226819
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,85.4950999933008
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,18.0
ARE,United Arab Emirates,Middle East & North Africa,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,3.80357
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,6.0
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,4.1
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,7.0
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,4.01954
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,6.0
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,3.85209
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,13.0
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.CUST.XQ,Customs Score,Score,2007,3.739
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,11.0
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,4.24815
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,9.0
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2007,
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2007,
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2007,3.99336174842211
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2007,
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2007,
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2007,93.8259157990666
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2007,10.0
GBR,United Kingdom,Europe & Central Asia,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2007,4.04938
USA,United States,North America,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2007,10.0
USA,United States,North America,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2007,4.0092
USA,United States,North America,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2007,14.0
USA,United States,North America,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2007,3.84529
USA,United States,North America,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2007,20.0
USA,United States,North America,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2007,3.5817
USA,United States,North America,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2007,19.0
USA,United States,North America,High income,LP.LPI.CUST.XQ,Customs Score,Score,2007,3.51919
USA,United States,North America,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2007,18.0
USA,United States,North America,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2007,4.11443
USA,United States,North America,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2007,14.0
